,url,title,story,created,goal,category,finished,first_cover_image,story_images,raised,cover_image_autocaption,story_images_autocaption,story_image_autocaption
608,https://www.gofundme.com/f/stage-iv-breast-cancer-has-nothing-on-jacquelyn,Stage IV Breast Cancer has nothing on Jacquelyn,"In June 2015, Jacquelyn Penrose found out she had breast cancer at the age of 26.  She was a young, hard-working mom of a 2-year-old and spent over a year completing all recommended treatments including chemotherapy, radiation, and a mastectomy.  Despite routine mammograms and completing the standard treatment for breast cancer, we learned in January 2019 that cancer has returned to her body.   Jacquelyn, now 29 years old, was given the devastating news that cancer has spread throughout her body.  Recent PET scans show lesions in her breast, liver, bones, and brain making it a metastatic Stage 4 diagnosis.  This has resulted in several doctors appointments, scans and biopsies, an unexpected ambulance ride and ICU hospital stay, an outpatient surgery, and cancer treatments all in the last three weeks.   Although we don't want Jacquelyn to have to go through this again and are crushed by the news, we choose to believe in miracles and have faith in God's ability to heal. Because of the recent events, Jacquelyn has had to take a leave of absence from work to focus on her health at this time.  Her husband Seth is trying to be with her as much as possible while they raise their 5-year-old daughter together.   Jacquelyn is currently undergoing treatments of chemotherapy and radiation and every donation will help to relieve the financial burden of these treatments. Please donate to financially support Jacquelyn and her family at this difficult time as she battles cancer again!",1549526400,30000,2,0,https://images.gofundme.com/AkNhOZPE3tomd5j9HiECGOKySlg=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913810_1549595436320986_r.jpeg,,35300,a young girl is holding a teddy bear .,nan,
609,https://www.gofundme.com/f/ralph-fonti,Ralph Fonti,"In January 2019, Ralph made an appointment to see his doctor about a lump he felt on the side of his shoulder and hip. Little did he know that this appointment would change his live. In the past couple of weeks he have been in and out of labs, ultrasounds, CT Scans, Radiation and resend Chemo.  All to find out that at his age he has been diagnosed with Metastatic Melanoma Cancer on his Liver, Spine, and Lungs. He will continue with chemo therapy for months of antibiotics and many hospital visits. With every appointment, procedure, treatment comes a cost. A cost that he didn’t prepare for. Because of this, he has not been able to work and short term disability unfortunately doesn’t provide full pay. As much as we want to keep this as positive as posible and just deal with it, God will give him the strength he needs, but we only ask to allow people to help. Yes, we are asking for help. Whether it’s prayer or reaching out. All donations will go towards medical expenses and keep his family somewhat about water.  Thank you for your support we will keep you updated on his status. We appreciate every single one of you for all the love and support he have received. For all your prayers. We thank you from the bottom of our hearts.  God is good.",1549526400,20000,2,0,https://images.gofundme.com/rlWsFvEEc4hSgqcYnBPmQkVMJ6k=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913798_156561717126570_r.jpg,,14401,a group of people sitting around a table .,nan,
610,https://www.gofundme.com/f/mindful-kids-series-for-fcc,Mindful Kids Series for FCC,"Mental illness is at an epidemic rate in our country. It affects all levels of society and all age groups. There is widespread need to help those affected by mental illness, and Family Counseling Center is one organization that is working with youth in the Poplar Bluff area through counseling and after school group programs. Mental illness has profoundly affected my family in numerous ways. I have seen several family members profoundly affected by depression, bipolar and other mental health conditions. In our own home, we have been walking Stephen through getting help for his own mental health struggles.  I want to make a difference for the many young people struggling with mental health issues, and so I want to get at least 25 sets of the Mindful Kids Series into FCC's programs to be distributed and used by kids who need them. Each book in the series offers kids a creative outlet to work through such issues as anxiety, worrying, bullying, sadness, anger, and fear. I appreciate each one of you who reached out to support this book drive!",1549526400,800,11,0,https://images.gofundme.com/T6dWscr5NbIWGpkN-IP9lcDMaiI=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913766_154959520447105_r.jpeg,,435,a close up of a pair of scissors,nan,
611,https://www.gofundme.com/f/father-trying-not-to-lose-his-son-to-ex-convict,Father needing help in complicated custody battle,"  Im a father of two seeking legal help in cross states custody battle over my oldest son. Im trying to do the best for my son as the other party is a ex-con and an associated gang member. I have an amazing family of four, and my oldest son is the happiness of our home. Sebastian is four years old a very smart, happy boy, who loves his little brother so much. Ive filed for divorce and custody here in Albuquerque NM and the other party has filed in San Diego CA which has forced me to get 2 lawyers. Financially not in the best spot, im the only one working, just had another beautiful son with an amazing woman, and while paying for school. Timing couldn't of been worse and with the other party filing in CA and not wanting to cooperate has put me in a bad financial position needing 2 lawyers. As I grew up without a father im just trying to do the right thing and do everything to keep my son safe, healthy, and happy. Now it is a long story and you would like to know more im an open book and feel free to contact me. More people have been asking for more info. I meet the other party in high school, lived with her and her family for about 3 years and seen some things that cant be unseen. Fast foward to beginning of 2015, I was a stay at home dad raising my son while she went to work. She would come home from work get ready and go out with her friends till 2 or 3 in the morning, 2 weeks of this and I moved to my moms house with my son. After talking it out my son and I moved back in. Feb 17 2015, it was midnight while i waited for her to come back home. I heard i tow truck in the alley, and something told me to check it out, got out to the street and found my car getting dropped off bye a tow truck, meanwhile shes telling her friends bye and proceeds to kiss her boyfriend good bye not knowing i was watching everything. I confronted the two, she told me to calm down etc... He jumped into his brother car, and his brother tried to run me over twice hit me on second attempt. Next day i went to the house to pick up the rest of my belongings, and her boyfriend was right there. Now i was really just so lost and confused about why i was in this spot so i had to get away to my stepmoms house in Albuquerque NM. A week of being in Albuquerque i get a call from other party saying ""COME GET YOUR SON I CANT HANDLE IT ANYMORE!"" So next day my stepmom and i take a trip down to san diego to go pick up my son. Once we got him he was really sick from an ear infection and had a fever. I dont know about anybody else but my kids are my world and i would never give up on them. So it was my son and i living with my stepmom at the time, and then i found the most amazing woman of my life, and i started working just getting my life on track. Now i had my stepmom babysit my son while i was at work and my girlfriend was at work. Jun 2 2015 2 days before my birthday the other party randomly comes and moves to Albuquerque, starts living with my stepmom which keep me at my girlfriends house. A couple weeks of living here she starts to date my step brother, trying to tell me that he is his dad now. NOT COOL. Some months go bye with my son going back and forth from my place and my stepmoms place where my stepbrotber and her were staying. Then she told me she was planning on a trip to San Diego so my son could see some family, sounded like a alright idea which my mom hasnt seen my son in months. She told me that she had a plane ticket to go and come back already, which was fine to me they be back in 2 weeks. 2 weeks goes bye i ask her wernt you guys supposed to be on Albuquerque already? Then she informed me that she lied about the plane ticket back that she only had a one way, and that she was already looking for a job in San Diego. I asked her let me go pick him up and you can come back to Albuquerque once you can, she totally shot me down and told me i wasnt gonna take him. Now going back and forth with her for 2 years trying to see my son get time with him here. I even took a road trip all the way to San Diego to pick him up for 2 weeks and bring him back. She told me no once i got into town told me he could only go if i bought a plane ticket for her to go pick him up in 2 weeks, so i proceeded in getting the plane ticket just for her to tell me no again. Long story short i went all the way to san Diego not to see my son. Now she started getting in trouble with the law she got locked up for grandtheft auto and stealing people identity, she was facing 5 years in prison. As soon i found out she was incarcerated i drove down to san diego to pick up my son from his grandparents, where i was informed BYE HER OWN PARENTS that he wasnt even with her that the grandparents were rasing him and that she was out partying every nite drinking and doing drugs. Has never called her mom but bye her nickname. She got realesed at the end of 2018 in which in time i filed for divorce and custody here in Albuquerque. Had contact with her trying to get info from her to get her served, never gave me any info even asked her family for help nothing. Until i get divorce and custody papers from san diego now. So she was not willing to work with me to get served and turned around and filed herself thats not right. So now in the situation on getting 2 lawyers here in Albuquerque and San Diego. And being a complicated case and in 2 different states im needed good lawyers to get this done and to keep my son where he needs to be, not wanting to take any chances. A little about me im a college graduate with an associates degree in automotive engineering, i have a great career, a 3 bedroom house which my son has his own room and the extra for my mom, i have a reliable car. Im just in a financial slump right now trying to pay for the house i have and paying back school with me only working. Im a loving father just trying to make the best for my kids. Thank you very much Anthony A. Frias Email:a.frias0404@gmail.com Cell:(505)357-7332 Alternate:(505)850-5317",1549526400,3000,1,0,https://images.gofundme.com/PzAimgk2KkSDu3_nqHqWjC0zhdw=/960x960/https://d2g8igdw686xgo.cloudfront.net/36913760_1549644744173038_r.jpg,,170,a group of young children standing next to each other .,nan,
612,https://www.gofundme.com/f/funeral-for-stillborn-angel-named-willow,Funeral for stillborn angels named Willow & Athena,"Today, a 25 week old baby girl was found during an ultrasound with no heart beat. My brother Johnathon Perry (23) and his fiance Kayla Cleland (20) found out today during their routine check up that their child had passed in the womb. They found out their baby was girl and have decided the name of Willow Elise Perry. My  brother recently moved to Texas for work and just started his new job last week. They have no insurance or finances for the induced labor of a stillborn she must go through and I am asking for help. Anything you can offer monetarily will be greatly appreciated as well as any info on programs that might be able to help. If we can raise enough to at least take the financial burden from them during this difficult time, it would make a world of difference.  No mother should have to go through this even having the financial means, but not having to worry about it can only help. Thanks to all who can help and thank you in advance from the bottom of my heart.",1549526400,2000,5,0,https://images.gofundme.com/UiRLd3GzmWrFrugZT3fY-Is6pEI=/960x960/https://d2g8igdw686xgo.cloudfront.net/36913730_1549595114846328_r.jpeg,,935,a man laying on a bed holding a banana .,nan,
613,https://www.gofundme.com/f/a-cat-says-thank-you,A Cat Says Thank You,"For 2 years now, I have struggled financially with trying to find employment. I was kicked out of home when I was 18, in the middle of my first year university exams, with only a casual job at a fast food chain with little to no employment benefits to fall on. I took with me my Cat, Tolken, who was my only comfort. He means so much to me, initially I adopted him as a way to get me through my final year at high school, yet I found it incredibly difficult to look after him when he needed me the most because of my financial insecurity. I was diagnosed with anxiety and depression later on in an effort to help my university career and get the help that I needed after the traumatic family breakup in 2017.  Despite moving on with better career alternatives, the business itself couldn't afford to keep me on the hours I needed, and this month, again exam season, has been the hardest one yet, as my roommates have decided to move out, causing immense financial stress as I try to save up for my own move due to an inability to afford the increased monthly rent. On the night of the exam, Tolken became incredibly sick. At only 3 years old, he was experiencing a life threatening condition that quickly escalated during the night, causing immense stress for me and for him. I rushed him to the emergency vet department, knowing that the diagnosis, treatable or not, could mean I would lose my cat because of my lack of finances. He has been my best friend and only comfort since being rejected by my parents, and the thought of losing him because I couldn't afford basic pet insurance was and still is a horrible thing to think about.  Then comes Sean. My boyfriend. He has helped me buy groceries when I couldn't afford to eat, he has been understanding when I needed it the most, and he has been there for me when my parents weren't. On the night I thought I'd lose my Cat, Sean was there to help me carry him into the vets office. When the vet assess the diagnosis, she announced that whilst he was treatable, it was incredibly costly. Anywhere between 3000-5000 dollars. Without a second thought, Sean said we'd pay. Or rather, he'd pay for me, eliminating the option of letting Tolken Die.  The catch? He used the money he'd saved for a trip to Japan in June.  That, and he saved a cat he's both allergic to, and he doesn't even like cats. Yet, he's always treated Tolken with respect, sneezing be damned.",1549526400,5000,6,0,https://images.gofundme.com/_R0L7R1bHLqKUq5SiDcZginYRMM=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913724_1549595364148860_r.jpeg,,705,a man in a suit and tie holding a glass of wine .,nan,
614,https://www.gofundme.com/f/tucker-lost-30-teeth-human-lost-lots-of-money,"Tucker Lost 30 Teeth, His Injured Human Needs Help","Hey friends and family of Tucker,  My dog Tucker has always had bad teeth. He came to me that way from a rescue -- the folks thought he must have chewed on metal bars on a cage. He has a liver condition, so I was always told it was too risky to put him under anesthesia to get them cleaned. But this week, with the help of the great folks at Santa Clara Medical Hospital, Tucker finally got his teeth taken care of.  He lost 30 teeth! Only 9 left!! But he'll be safe from infection and free from pain.  I tore my ACL and got in a car accident over the summer. I'm recovering from post-concussive syndrome, and have barely been able to work and bring in income for almost a year. This procedure went on a high-interest credit card. I'm asking for your help, from anyone who knows and loves that little face, so I can take care of myself so that I can take care of him.  Thank you.",1549526400,1900,0,0,https://images.gofundme.com/IAAc5QTvyg5nXYavaCZoB-SVOFE=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913704_1549595259595597_r.jpeg,,155,a white dog laying on top of a bed .,nan,
615,https://www.gofundme.com/f/6umw8gg,Vet Bills For Mama Theia And Puppy Xena,"Today Mama and Xena (what we're calling them) were found in an industrial area in Orlando. Both will be in our care as we help them heal from their wounds and have them vetted. Mama - Appears to be 2-4 years old and has had 2+ litters of puppies. She has a deep wound on her leg, torn up pads, and a patch on her nose either from sunburn or constantly rubbing it on something. She is not spayed or microchipped and most likely not vaccinated. Xena - Appears to be 4-5 months old. She has a bloated belly (most likely worms), torn up pads and is underweight. She is not spayed or microchipped and most likely not vaccinated. Both girls are very sweet, well behaved and attached to each other. Who knows what these girls have been through. On the plus side they are in a good place now. Any help to cover their vet bills is greatly appreciated. I will also post updates regularly so you can see their progress.   ",1549526400,135,0,0,https://images.gofundme.com/Or7fUdHjYmnFJxRo_BY78iZTPL0=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913700_1549595125638967_r.jpg,,135,a dog laying on a bed with a stuffed animal .,nan,
616,https://www.gofundme.com/f/gatlinstephanie,Gatlin/Stephanie,"This couple lost everything to a house fire on 2/6/19. They moved here after Gatlin served his duty in the USMC. They moved into an inherited house which was a fixer-upper, while starting without home insurance. Unfortunately, the devastation of the fire happened too soon. They will likely be unable to rebuild, but hopes are to raise enough funds to replace clothes, personal items and help them with the next step of wherever they will find their next home.",1549526400,10000,6,0,https://images.gofundme.com/dxvSUBM0ePiuWSbM7XlxLwx1UNA=/640x480/https://d2g8igdw686xgo.cloudfront.net/36913676_1549595092715321_r.jpeg,,7220,a man wearing a hat and a woman wearing a hat .,nan,
617,https://www.gofundme.com/f/taiwan-teach-abroad-summer-2019,Taiwan Teach Abroad Summer 2019,"So...my dreams are finally coming true! This upcoming summer, I will be teaching abroad with the HESS International Education Group in Taiwan! As some of you may know, this has been a dream of mine since I entered college and the fact that I will be living in another country in a matter of months is exciting. My passion for teaching has never changed and over the years I have seen myself grow but this opportunity would enhance my growth further. By challenging myself with change, I know I will gain a better perspective on life while also developing my teaching skills. Family and friends, this opportunity in Taiwan is a once in a lifetime deal and with your help I can get there. The purpose of this GoFundMe is to raise money for my plane ticket; I will be purchasing a one-way ticket which is cheaper than a round-trip but still pretty expensive. It would really mean the world to me if you could donate whatever you can to support me with this amazing endeavor. All donations are appreciated and welcome. Thank you all for your love and support!",1552118400,800,9,0,https://images.gofundme.com/5aJnnQ9OW8HYzkD7x9emyPSNkS8=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644628_1552184958910701_r.jpeg,,125,a group of people flying kites on a beach .,nan,
618,https://www.gofundme.com/f/get-stef-to-the-show,Please help Stef get airfare & nursing for her mom,"I am trying to raise money for my best friend Stefanie to be able to come to California for the weekend of June 1st. Stefanie has been tirelessly caring for her mother who is very ill with a debilitating disease. Her mother needs 24 hour care, including all meals made for her, assistance walking, getting her anything she needs in and out of the house, and being by her side 24/7. Recently her mother fell (her illness affects her balance among other things) and broke two bones which means more duties for Stef.     The one thing Stef needs more than anything is a break. I am trying to raise money for her to be able to buy a plane ticket and get care for her mother while she gone. There is a get together happening the weekend of June 1st where all of our friends fly to LA and have a ""reunion"". I know this is just what Stef needs right now. She is unable to work due to the 24 care she has to give her mother so she doesn't have an income at the moment. Stef is not the type of person to ask for anything so I am putting up this gofundme in the hopes that everyone can help me get Stef to LA so she can have the well deserved vacation she needs. Thank you everyone in advance for all your help.",1552118400,700,10,0,https://images.gofundme.com/ZCpVw4MpqXrN-vZfbnSjae-TdGo=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644626_1552185407380754_r.jpeg,,135,a woman wearing a blue shirt and a red tie .,nan,
619,https://www.gofundme.com/f/siobhan039s-rugby,Siobhan's rugby,Thank you for all the support. All donation greatly appreciated.,1552204800,1130,7,0,https://images.gofundme.com/bFCv7GiSGJxMC7391da1WuAIWbc=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644622_1552233021285078_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644622_1552233033945550_r.jpeg,900,a group of young men playing a game of soccer .,nan,a group of young men playing a game of frisbee .
620,https://www.gofundme.com/f/au-pair-hit-by-car-in-san-francisco,Au Pair hit by car in San Francisco,"Due to her collarbone injury on one side, and her leg injury on the other, she is unable to move around, and has been bed ridden in the ICU since her injury. She cannot walk, get out of bed, open a food/beverage container, use the toilet or bathe without help. She currently needs 24/7 care, is confined to a bed and wheelchair for a minimum of six weeks, and will require therapy to regain a full recovery.  The Au-Pair agency is maxed out on covering more care for her, and won't allow her to be in the U.S. while she recovers if she isn't working. Their expectation is that she endures a 15 hour flight to her home country in this condition. Even if this did happen, she doesn't have someone who is able to care for her upon her return.  During the past year and a half, I've had the privilege of getting to know and become friends with Tatii, through her host family (who I'm friends with). She's been amazing to them, and to their little boy, who absolutely adores her. With this GoFundMe, we are hoping to raise funds to help support Tatii and the care that's needed for her during her recovery, while also raising awareness to how poorly these young au-pairs are cared for by the agency that sends them here in emergency situations.  This sweet woman has been faced with a tragic situation, that could use a lot of well-wishes, and support from our community.",1552118400,1000,2,0,https://images.gofundme.com/dpSuW5lVBJOCYAhYnDsg_b4o0gY=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644598_1552184733532129_r.jpeg,"https://d2g8igdw686xgo.cloudfront.net/37644598_1552184857282083_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644598_1552184886918562_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644598_1552184924139789_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644598_1552184934110388_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644598_1552184949687987_r.jpeg",704,a group of people standing next to each other .,nan,a person holding a pair of scissors in their hands . a person laying on a bed with a blanket . a man is laying down with a tie a person is laying in bed with a blanket . a woman is laying down on a bed .
621,https://www.gofundme.com/f/wooden-altar-guru-gauranga-radha-madhav,New wooden altar (Singhasan) for the deities,"All glories to Shree Guru and Shree Gauranga We are starting to construct a new  magnificent wooden altar (Singhasan) , with beautiful carvings and intricate designs for the pleasure of the deities, Shree Shree Guru Gauranga Radha Madhava of our Kolkata branch ashram.  For this, we are requesting the devotees to kindly donate for the service of Their Lordships.  Your contribution will go towards making an altar where the deities will be seated comfortably for next 100 years hopefully. Not only is it a service to Shree Gaurahari and Shree Shree Radha Madhav, but also to Sri Nityananda prabhu, since the altar itself is Nityananda Tatva. So, please grab this rare opportunity and make your lives blessed by donating for the pleasure of Shri Guru, Vaishnavas and Bhagavan. Every contribution counts.  Thanking you, Shrimati Jayshree Devi The servant of Guru Vaishnavas Bhagavan Here a few photos of the initial plannings on the prototype of the singhasan.",1552118400,4000,15,0,https://images.gofundme.com/L5bWkeEYbpeRV2-eeVnlES6LTzw=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644596_1552184930283877_r.jpeg,"https://d2g8igdw686xgo.cloudfront.net/37644596_1552187139984972_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644596_1552187149730174_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644596_1552187165988586_r.jpeg",132,a group of teddy bears sitting on top of a table .,nan,a wooden bench sitting in front of a building . a wooden bench sitting in the middle of a forest . a row of wooden boards sitting next to each other .
622,https://www.gofundme.com/f/help-save-my-three-beautiful-kittens,Help save my three beautiful kittens,"My kittens, Rain, Toby, and Isabella ingested my dogs pain medicine (which was flavored). They are now in the ER and require intensive emergency care to cleanse their systems of the medicine. Any donation, seriously any is more than enough. Get the word out please and bless you.",1552118400,3000,0,0,https://images.gofundme.com/4EvdIfafFY4-TWHCOHn09UOj1-k=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644584_1552184789400700_r.jpeg,,1010,a couple of cats sitting on top of a table .,nan,
623,https://www.gofundme.com/f/a-memorial-for-jeremy,A Memorial for Jeremy,"A Memorial for Jeremy I have heard directly and from others how many people had wanted to come for Jeremy’s wake and funeral but were unable to for many reasons.  When someone we love and cherish passes away, we often look for a way to memorialize that person.  I’d like to offer two ideas on how to memorialize Jeremy.  There are many other beautiful ways, but I present to you these.  One way is with the memorial headstone at his grave. As I ponder the details of Jeremy’s memorial headstone, I think of some options of what I can have written on it; Beloved Son, Beloved Brother, etc.  I realize this only tells a part of his story.  Jeremy does not just belong to me and his biological family.  He had so many “families”; his girlfriend, his close friends in New York, his close friends in Florida, his military family, his work-families.  Jeremy was truly loved by so many! He did not just belong to me.  So I’d like to invite you to contribute to his memorial stone.  Be assured, I do have the money to do this on my own but I thought you, his family “without borders” might like to be a part of Jeremy’s permanent memorial.  The headstone will run about $2,500.  My thoughts at this point would be to include, in addition to his name and important dates, the Marine emblem, some mountains, an Irish (celtic) cross, and a Scripture quote about friendship.  He chose to be friends with family and friends alike.     I will absolutely make up the difference from what we raise to the final cost.  This isn’t about needing money for the stone but a desire to allow others to be a part of his final memorial.  If we run over, I will donate the remainder to the American Foundation for Suicide Prevention. Another option to memorialize Jeremy is to contribute directly to a fundraiser for the American Foundation for Suicide Prevention in Jeremy’s name.  This is being run by Jeremy’s Aunt Tricia.    Here is the link for those who would like to participate in this.   This fundraiser is being run by Jeremy's sisters,  Jean Youngman & Carrie Decker, you can feel free to contact us.",1552118400,2500,5,0,https://images.gofundme.com/w3tOLX54cz878zkmQhjS09iwzRE=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644502_1552184823760419_r.jpeg,,2000,a man in a suit and tie is smiling .,nan,
624,https://www.gofundme.com/f/eyjc22-king-david,Funeral & Investigation Expenses,"Firstly, I want to thank everyone who's taking the time out to help.  It means a lot to my family & I.  On March 1, 2019 my brother was thrown off his motorcycle in a collision with a van. The collision caused a major brain injury and the paramedics pronounced him dead at the scene.  He was only 24 years old and left behind a wife & two adopted children.  Not only are his wife and two children emotionally devastated, but our entire family, especially  my mother, father & me.  Since his death, the family and I have been overwhelmed with questions concerning what actually occurred.  With all of the emotional pain and stress that his death brought, it also brings financial burdens. We are raising money for my Mother and Father to help with funeral costs, investigation cost and any other financial obligations.  Thank you everyone in advance for your contributions.  God Bless!",1552204800,20000,5,0,https://images.gofundme.com/hgCyLatWzThNufrYdCbsW70f9S8=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644498_1552234397373113_r.jpeg,"https://d2g8igdw686xgo.cloudfront.net/37644498_1553102229294550_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644498_155227118938601_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644498_1553102360681149_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644498_1553102391653207_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644498_1553102441607632_r.jpeg",435,a man in a suit and tie is smiling .,nan,a group of people standing next to each other . a couple of men standing next to each other . a group of men standing next to each other . a group of men standing next to each other . a man in a suit and tie holding a cell phone .
625,https://www.gofundme.com/f/dq72vh-south-africa-study-abroad,South Africa Study Abroad,"Hi! I’m Adriana a second year Early Childhood Education college student and I’ve been accepted to my college Study Abroad Program in South Africa.  I will be visiting many cities such as Johannesburg, Bushveld and Cape Town to have first hand experience in learning about South African history, culture and civilization. We will be visiting schools from near by city settlements to learn and observe their education system. I feel so lucky and blessed to have the opportunity to accepted into this program that will enrich my educational career.  This great experience come to a high cost but with your help I can hopefully reach my goal before the end of May. If you have any questions or know of other way to help feel free to contact me. Thank you so much for any donation you've made it means the world to me!",1553756400,800,9,0,https://images.gofundme.com/UwFEtUDFa7FQMrVvpG4iw8Lou_k=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644492_1553777707127456_r.jpg,,170,a woman wearing a hat and a tie .,nan,
626,https://www.gofundme.com/f/fatal-house-fire-recovery-fund-amp-memorial-fund,Fatal House Fire Recovery Fund & Memorial Fund,"On Thursday, March 7th Dallas Williams awoke to hearing the fire alarm going off to a fire that broke out in the middle of the night at his and his grandmother Betty Miller's house. His mother Sheila Schornick was staying there as well as the caregiver for both her son, Dallas, recovering from his recent knee surgery and her mother, Better Miller, who had recently been diagnosed with dementia. Sheila managed to get both her son and mother to the door before a neighbor came over to help get them out of the house. Sheila suffered First & Second Degree burns herself, her son Dallas suffered Second & Third Degree burns on his body including on his face, her mother Betty suffered Third & Fourth Degree burns over 70% of her body and ended up succumbing from her wounds and passed away in the ICU Burn Unit on March 8th, 2019.  Not only was there a loss of life, they also lost everything that they owned as the house and their vehicles were a complete loss. Betty Miller pictured here to the right of her late husband. Sheila Schornick and her son Dallas Williams pictured here.",1552118400,35000,6,0,https://images.gofundme.com/j8c1Kpm0a8X2f0NLXCFMArtNll0=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644474_1552187492248074_r.jpeg,"https://d2g8igdw686xgo.cloudfront.net/37644474_1552185803608292_r.jpeg,https://d2g8igdw686xgo.cloudfront.net/37644474_1552185817138192_r.jpeg",960,a train station with a train passing by .,nan,a man wearing a tie and a hat . a man and woman pose for a picture .
627,https://www.gofundme.com/f/training-for-preston039s-emotional-support-dog,Training for Preston's Emotional Support Dog,"Most of you know Preston and his history but for the ones that don't here is his back story. Preston was born with a bilateral cleft lip and palate. He had his first surgery at 3 months old. He is now 10 years old and has had a total of 9 surgeries. His 10th surgery for a bone graft will be this summer.He is the strongest little boy I know, but because of being different he has many struggles. His present struggle, surgery can't fix. At a very young age he developed anxiety and started having panic attacks. As he has grown he has developed depression. We wanted to help him in anyway we could. This is where a very special little girl named Yana came into his life. Our goal is to send her for Foundation Training for puppies and then to Emotional  Support Animal training to become Preston's Emotional Support Dog.  We have purchased the puppy but could use some help with her training. Thank you in advance for helping Yana become the Support Dog Preston needs and deserves.",1552118400,3500,11,0,https://images.gofundme.com/KhnoWimnIZ17mz55W_M3FX9iTVk=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644472_1553358204408329_r.jpg,,1445,a young girl is petting a small kitten .,nan,
628,https://www.gofundme.com/f/creativity-community-center,Creativity Community Center,"Campaign Creativity Community Center   The Backstory It began 10 years ago with a small group of dedicated mothers in Minneapolis, Minnesota who set out to fill a need for the Muslim youth in their community. Mothers who took it upon themselves to create a supportive environment to educate and nurture these children in the prophetic tradition as well as knowledge and application of the Arabic language.   Fast forward 10 years, Alibdaa School, or Creativity School, has become a leader among established Arabic Sunday schools in Minnesota with over 100 students across 9 grades and a waiting list. The school has earned its reputation for its commitment to strong academic standards in Qur’an, Islamic studies and Arabic literacy. With a specialized and trained group of volunteers the school has also lived up to its name by fostering creative outlets for its students through talent shows and theatrical plays that promote family and communal values.   Alhamdulillah, all praise is due to Allah, the quality of the student experience at Alibdaa School has attracted so many families from every direction in Minnesota. Some of our families drive more than 3 hours round trip to be part of the Alibdaa’s legacy.  That reflects a very important and rapidly growing need so many of our Muslim families have; a place to help nurture and inspire generations of young Muslims toward the pursuit of faith and excellence through creativity, morality and leadership.   Alibdaa School is a not-for-profit organization run by the tireless efforts of a group volunteer teachers and staff, it currently operates inside a small masjid in the south of Minneapolis and the size of our current facility has been a tremendous constraint on our growth and operation. We need to cater to the unmet needs of those children on the waiting list, expand with our growing generation beyond the 9th grade and broaden our holistic Islamic approach beyond the classroom to raise exemplary generations of Muslims in America.   How Can You Help?   The Creativity Community Center is seeking your support to join in our Creativity Community Center campaign, so please support our efforts to build upon our existing funds to purchase a property that will allow us to extend and expand our current services to the Muslim and wider community at large. An investment in our project includes providing our Muslim youth and their families with a space in which they can be inspired by the Islamic tradition toward personal and communal achievements. A space where talents, passions, curiosities and aspirations are cultivated and realized for all members of our families.   It is our hope that the purchasing of a suitable property will allow us to expand our services to the community in a more comprehensive way including:   ·                     larger classrooms ·                     the addition of adult classes and weekday/evening classes ·                     a large prayer area ·                     a banquet room ·                     both indoor and outdoor play areas ·                     a kitchen ·                     a gym   With your support we aspire to fill this important need for our community and to support our youth in their connection with their Deen and with each other. Our goal is that their appreciation and implementation of their faith in all aspects of their life is seamless and meaningful.   No support is insignificant or too small. Each dollar you donate in this project is an investment in future generations and will count as sadaqah jariyah (ongoing charity) for you, and each piece of the building you helped to secure will testify for you on the Day of Judgment.   Please help us meet our goal and continue our impactful work.   Jazakumullah khair! Thank you for supporting our mission to serve Allah by serving our community.   Raghad Abualshamat, Chairwoman, Creativity Community Center   Your donation to our nonprofit organization is tax deductible. Tax ID: 46-2055703",1554188400,200000,9,0,https://images.gofundme.com/M1Me6J_g99CcjY6DS4csxvcNxSo=/640x480/https://d2g8igdw686xgo.cloudfront.net/37644456_1552184948240287_r.jpeg,,18918,a close up of a street sign with a sky background,nan,
